state,court,name,birth_date,start_date,end_date,mandatory_retirement,chief_justice,chief_term,ticket_party,appointer_name,appointer_party,law_school,source_url,scraped_at,Unnamed: 0,JID,gender,party,race,professional experience,election type,term start,term end,next election date,match_quality
Maryland,Supreme Court of Maryland,Peter Killough,1960,"July 31, 2024",2026,2030,False,,,Wes Moore,D,Virginia,https://en.wikipedia.org/wiki/Maryland_Supreme_Court,2026-05-19T20:06:47.192077+00:00,259.0,b163e4a4-849b-433d-b39f-be8e7dd13faa,male,unsure,black,"prosecutor, corporate, misc. private practice, judicial","appointed, leg confirmed","july 31, 2024","december 31, 2026",november 2028?,High
Massachusetts,Massachusetts Supreme Judicial Court,Kimberly S. Budd,"October 23, 1966","August 24, 2016",,2036,True,,,Charlie Baker,R,Harvard,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,194.0,805acf82-2ac3-45a7-8bf6-6339c72a1c2d,female,unsure,black,"prosecutor, misc. private practice, judicial","appointed, exec council confirmation","august 10, 2016","reaches retirement age on october 23, 2036",,High
Massachusetts,Massachusetts Supreme Judicial Court,Frank Gaziano,"September 8, 1963","August 18, 2016",,2034,False,,,Charlie Baker,R,Suffolk,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,105.0,0c19522d-d181-4fc5-80a4-46fd1157608c,male,unsure,white,"prosecutor, corporate, misc. private practice, judicial","appointed, exec council confirmation","august 18, 2016","reaches retirement age on september 8, 2033",,High
Massachusetts,Massachusetts Supreme Judicial Court,Scott L. Kafker,"April 24, 1959","August 21, 2017",,2029,False,,,Charlie Baker,R,Chicago,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,296.0,43fee984-4b77-46f7-a273-e4999589d92c,male,republican,white,"corporate, misc. private practice, judicial, other exec branch experience","appointed, exec council confirmation","august 21, 2017","reaches retirement age on april 24, 2029",,High
Massachusetts,Massachusetts Supreme Judicial Court,Dalila Argaez Wendlandt,October 1969,"December 4, 2020",,2039,False,,,Charlie Baker,R,Stanford,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,64.0,c9b0fb8d-72c8-4539-9383-7398d075ac2d,female,unsure,latino,"misc. private practice, judicial","appointed, exec council confirmation","december 4, 2020",reaches retirement age in 2038,,High
Massachusetts,Massachusetts Supreme Judicial Court,Serge Georges Jr.,April 1970,"December 16, 2020",,2040,False,,,Charlie Baker,R,Suffolk,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,97.0,994d93bd-bb8b-4072-ba90-713cbaf9c8b4,female,democrat,white,"legal aid/non-govt civil rights, civil rights for govt, other public interest org, corporate, government civil (non civil rights), misc. private practice","appointed, exec council confirmation","january 16, 2024","july 4, 2050",,Medium
Massachusetts,Massachusetts Supreme Judicial Court,Serge Georges Jr.,April 1970,"December 16, 2020",,2040,False,,,Charlie Baker,R,Suffolk,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,300.0,04b9572e-0aa7-4f66-b1a9-d5702dd31c3a,male,unsure,black,"corporate, misc. private practice, judicial","appointed, exec council confirmation","december 16, 2020",reaches retirement age in 2039,,High
Massachusetts,Massachusetts Supreme Judicial Court,Bessie Dewar,"July 4, 1980","January 16, 2024",,2050,False,,,Maura Healey,D,Yale,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,,,,,,,,,,,
Massachusetts,Massachusetts Supreme Judicial Court,Gabrielle Wolohojian,"December 16, 1960","April 22, 2024",,2030,False,,,Maura Healey,D,Columbia,https://en.wikipedia.org/wiki/Massachusetts_Supreme_Judicial_Court,2026-05-19T20:06:47.413061+00:00,108.0,27a51ae8-8b88-460c-acbc-54bdd2b31eab,female,democrat,white,"corporate, misc. private practice, judicial","appointed, exec council confirmation","february 28, 2024","reaches retirement age on december 26, 2030",,High
Michigan,Michigan Supreme Court,Megan Cavanagh,"July 17, 1971","January 1, 2019",2026,2042,True,2025–present,Democratic,,,Wayne,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,227.0,df2956b4-9516-45f0-ad4b-b92c1781de72,female,democrat,white,"legal aid/non-govt civil rights, defend criminal legal system, corporate, misc. private practice","elected, partisan primary / nonpartisan general","january 1, 2019","january 1, 2027","november 3, 2026",High
Michigan,Michigan Supreme Court,Brian K. Zahra,"January 9, 1960","January 14, 2011",2030,2030,False,,Republican,Rick Snyder,R,Detroit Mercy,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,28.0,1a59b8ab-c648-4df1-906c-b3f0706731a0,male,republican,white,"corporate, misc. private practice, judicial","appointed, elected, partisan primary / nonpartisan general",2011,"january 1, 2031","november 5, 2030",High
Michigan,Michigan Supreme Court,Richard H. Bernstein,"November 9, 1974","January 1, 2015",2030,2046,False,,Democratic,,,Northwestern,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,272.0,93cc0ca3-0991-4511-995b-ea76f25ccba0,male,democrat,white,"legal aid/non-govt civil rights, plaintiff-side civil private practice, misc. private practice","elected, partisan primary / nonpartisan general","january 1, 2015","january 1, 2031","november 5, 2030",High
Michigan,Michigan Supreme Court,Elizabeth M. Welch,"September 20, 1970","January 1, 2021",2028,2044,False,,Democratic,,,Ohio State,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,98.0,ca54874e-50ab-438d-90c6-9ca9c2e34aef,female,democrat,white,misc. private practice,"elected, partisan primary / nonpartisan general","january 1, 2021","january 1, 2029","november 7, 2028",High
Michigan,Michigan Supreme Court,Elizabeth M. Welch,"September 20, 1970","January 1, 2021",2028,2044,False,,Democratic,,,Ohio State,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,100.0,989958e3-0749-4093-9f15-9a196c5016a5,female,republican,white,"misc. private practice, legislative experience, other exec branch experience","appointed, elected, partisan primary / nonpartisan general",2017,"january 1, 2027","november 3, 2026",High
Michigan,Michigan Supreme Court,Kyra Harris Bolden,"July 31, 1988","January 1, 2023",2028,2060,False,,Democratic,Gretchen Whitmer,D,Detroit Mercy,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,197.0,e98b6cd1-2e80-4b9a-9fd6-21d0462b0681,female,democrat,black,"public defender/other indigent defense, misc. private practice, legislative experience",appointed,"january 1, 2023",unsure,unsure,High
Michigan,Michigan Supreme Court,Kimberly Thomas,1971 or 1972,"January 1, 2025",2032,2048,False,,Democratic,,,Harvard,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,193.0,d35ba6f9-15f4-4b3a-aafe-b924e550496b,female,democrat,white,"public defender/other indigent defense, other public interest org, law professor/academia","elected, partisan primary / nonpartisan general","january 1, 2025","january 1, 2033",,High
Michigan,Michigan Supreme Court,Noah Hood,1986,"May 27, 2025",2026,2060,False,,Democratic,Gretchen Whitmer,D,Harvard,https://en.wikipedia.org/wiki/Michigan_Supreme_Court,2026-05-19T20:06:47.636868+00:00,,,,,,,,,,,
Minnesota,Minnesota Supreme Court,Natalie Hudson,"January 13, 1957","October 26, 2015","January 6, 2031","January 31, 2027",True,,,Tim Walz,DFL,Minnesota,https://en.wikipedia.org/wiki/Minnesota_Supreme_Court,2026-05-19T20:06:47.851264+00:00,242.0,99ea1b7d-fe35-44f9-899c-740959b64552,female,democrat,black,"prosecutor, legal aid/non-govt civil rights, government civil (non civil rights), misc. private practice, judicial","appointed, elected, nonpartisan","november 20, 2015","january 1, 2029","november 7, 2028",High
Minnesota,Minnesota Supreme Court,Anne McKeig,"February 9, 1967","August 31, 2016","January 6, 2031","February 28, 2037",False,,,Mark Dayton,DFL,Hamline,https://en.wikipedia.org/wiki/Minnesota_Supreme_Court,2026-05-19T20:06:47.851264+00:00,14.0,ec357462-7f2f-4e06-9209-38f95ed05071,female,unsure,native american,"prosecutor, judicial, law professor/academia","appointed, elected, nonpartisan","september 15, 2016","january 7, 2025","november 5, 2024",High
Minnesota,Minnesota Supreme Court,Paul Thissen,"December 10, 1966","May 14, 2018","January 4, 2027","December 31, 2036",False,,,Mark Dayton,DFL,Chicago,https://en.wikipedia.org/wiki/Minnesota_Supreme_Court,2026-05-19T20:06:47.851264+00:00,255.0,be4a15d1-fd1c-4539-8a4f-e7016c3ac0c0,male,democrat,white,"public defender/other indigent defense, corporate, misc. private practice, legislative experience","appointed, elected, nonpartisan",2018,"january 5, 2027","november 3, 2026",High
Minnesota,Minnesota Supreme Court,Gordon Moore,"April 6, 1963","August 3, 2020","January 1, 2029","April 30, 2033",False,,,Tim Walz,DFL,Iowa,https://en.wikipedia.org/wiki/Minnesota_Supreme_Court,2026-05-19T20:06:47.851264+00:00,118.0,182dd8fb-20f4-4c7a-a80a-061d7aeb5d31,male,unsure,white,"prosecutor, government civil (non civil rights), plaintiff-side civil private practice, misc. private practice, judicial","appointed, nonpartisan, elected","august 3, 2020","january 1, 2029","november 7, 2028",High
Minnesota,Minnesota Supreme Court,Karl Procaccini,"February 1, 1983","October 2, 2023","January 6, 2031","February 28, 2053",False,,,Tim Walz,DFL,Harvard,https://en.wikipedia.org/wiki/Minnesota_Supreme_Court,2026-05-19T20:06:47.851264+00:00,181.0,fd950180-3904-43c1-a21b-599f08934e7e,male,democrat,white,"corporate, law professor/academia, other exec branch experience","appointed, nonpartisan, elected","october 2, 2023","january 1, 2029","november 3, 2026",High
Minnesota,Minnesota Supreme Court,Sarah Hennesy,1969 or 1970,"May 13, 2024","January 4, 2027",2039 or 2040,False,,,Tim Walz,DFL,Drake,https://en.wikipedia.org/wiki/Minnesota_Supreme_Court,2026-05-19T20:06:47.851264+00:00,294.0,46277c69-c94d-46cb-97f3-ca75d5efdff5,female,unsure,white,"public defender/other indigent defense, other public interest org, corporate, government civil (non civil rights), plaintiff-side civil private practice, misc. private practice, judicial, other exec branch experience","appointed, elected, nonpartisan","may 13, 2024","january 1, 2029","november 3, 2026",High
Minnesota,Minnesota Supreme Court,Theodora Gaïtas,1970 or 1971,"August 1, 2024","January 4, 2027",2040 or 2041,False,,,Tim Walz,DFL,Minnesota,https://en.wikipedia.org/wiki/Minnesota_Supreme_Court,2026-05-19T20:06:47.851264+00:00,320.0,b354517d-1b6c-4ccc-9bfd-6c5d981278a4,female,unsure,white,"public defender/other indigent defense, judicial","appointed, elected, nonpartisan","august 1, 2024","january 1, 2026","november 3, 2026",High
Mississippi,Supreme Court of Mississippi,Kenny Griffis,,"February 1, 2019",2028,,False,,,Phil Bryant,R,Mississippi,https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,188.0,a2a235bb-ce1f-4517-9461-358cfce8269d,male,republican,white,judicial,"appointed, elected, nonpartisan","february 1, 2019","january 5, 2031","november 5, 2030",High
Mississippi,Supreme Court of Mississippi,Leslie D. King,,"February 1, 2011",2028,,False,,,Haley Barbour,R,Texas Southern,https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,202.0,d18d0aa5-fc42-4b7c-b3cb-6dd154b7d1b4,male,democrat,black,"prosecutor, public defender/other indigent defense, misc. private practice, judicial, legislative experience, relevant non-legal crime enforcement experience","appointed, elected, nonpartisan",2011,"december 31, 2028","november 7, 2028",High
Mississippi,Supreme Court of Mississippi,Jenifer Branning,,"January 6, 2025",2032,,False,,,,,MC,https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,143.0,265f2106-1ea0-4ee8-9946-18161b03fa69,female,unsure,white,"prosecutor, misc. private practice","elected, nonpartisan","january 6, 2025","january 2, 2033",,High
Mississippi,Supreme Court of Mississippi,David M. Ishee,,"September 18, 2017",2028,,False,,,Phil Bryant,R,Mississippi,https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,76.0,f89afde2-fa55-4d5c-bfb7-e10d86710ef0,male,republican,white,"public defender/other indigent defense, corporate, misc. private practice, judicial","appointed, elected, nonpartisan","september 18, 2017","december 31, 2028","november 7, 2028",High
Mississippi,Supreme Court of Mississippi,David Sullivan,,"January 6, 2025",2032,,False,,,,,Mississippi,https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,81.0,8b17eaba-b16a-4514-80e2-2b6f11facb58,male,unsure,white,"prosecutor, public defender/other indigent defense, judicial","elected, nonpartisan","january 6, 2025","january 2, 2033",,High
Mississippi,Supreme Court of Mississippi,Michael K. Randolph,,"April 23, 2004",2028,,True,,,Haley Barbour,R,Mississippi,https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,235.0,22ce9d75-d134-4982-ab95-5204dfc9c3a4,male,republican,white,"corporate, plaintiff-side civil private practice, misc. private practice","appointed, elected, nonpartisan",2004,"december 31, 2028","november 7, 2028",High
Mississippi,Supreme Court of Mississippi,Josiah D. Coleman,,"January 7, 2013",2028,,False,,,,,MississippiDuke (LLM),https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,129.0,f6026fa8-5086-4622-8a2b-830aa0b3513b,male,republican,white,"prosecutor, corporate, misc. private practice, judicial","appointed, elected, nonpartisan","january 4, 2016","january 5, 2025","november 5, 2024",Medium
Mississippi,Supreme Court of Mississippi,Josiah D. Coleman,,"January 7, 2013",2028,,False,,,,,MississippiDuke (LLM),https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,172.0,65f88366-026e-489b-9b1f-82006fac3519,male,republican,white,"corporate, misc. private practice","elected, nonpartisan",2013,"december 31, 2028","november 7, 2028",High
Mississippi,Supreme Court of Mississippi,Josiah D. Coleman,,"January 7, 2013",2028,,False,,,,,MississippiDuke (LLM),https://en.wikipedia.org/wiki/Mississippi_Supreme_Court,2026-05-19T20:06:48.574113+00:00,281.0,d295c917-4038-4751-b670-211ed0019846,male,republican,white,"prosecutor, plaintiff-side civil private practice, misc. private practice, judicial, legislative experience","elected, nonpartisan","january 3, 2017","january 5, 2025","november 5, 2024",Medium
Missouri,Supreme Court of Missouri,W. Brent Powell,"July 21, 1970","April 25, 2017",2030,2040,True,2025–present,,Eric Greitens,R,Missouri,https://en.wikipedia.org/wiki/Missouri_Supreme_Court,2026-05-19T20:06:48.801523+00:00,332.0,359a1df7-97e7-4f44-ad69-535e7b653495,male,republican,white,"prosecutor, misc. private practice, judicial, legislative experience, relevant non-legal crime enforcement experience","appointed, retention elected",2017,"december 31, 2030","november 5, 2030",High
Missouri,Supreme Court of Missouri,Mary Rhodes Russell,"July 28, 1958","September 20, 2004",2030,2028,False,2013–20152023–2025,,Bob Holden,D,Missouri,https://en.wikipedia.org/wiki/Missouri_Supreme_Court,2026-05-19T20:06:48.801523+00:00,221.0,4a2d3c45-d3a3-47d4-ad95-5a63d7140241,female,democrat,white,"misc. private practice, judicial","appointed, retention elected",2004,"december 31, 2030","november 5, 2030",High
Missouri,Supreme Court of Missouri,Zel Fischer,"April 28, 1963","October 15, 2008",2034,2033,False,2017–2019,,Matt Blunt,R,UMKC,https://en.wikipedia.org/wiki/Missouri_Supreme_Court,2026-05-19T20:06:48.801523+00:00,344.0,c6d6c71c-696e-4948-a181-eae5e3160689,male,republican,white,"misc. private practice, judicial","appointed, retention elected",2008,"december 31, 2034","november 7, 2034",High
Missouri,Supreme Court of Missouri,Paul C. Wilson,"May 23, 1961","December 3, 2012",2026,2031,False,2021–2023,,Jay Nixon,D,Missouri,https://en.wikipedia.org/wiki/Missouri_Supreme_Court,2026-05-19T20:06:48.801523+00:00,256.0,a61560f2-d068-4368-9aa9-06e1f969bc13,male,democrat,white,"legal aid/non-govt civil rights, corporate, government civil (non civil rights), misc. private practice, judicial, other exec branch experience","appointed, retention elected",2013,"december 31, 2026","november 3, 2026",High
Missouri,Supreme Court of Missouri,Robin Ransom,"July 21, 1967","May 24, 2021",2034,2037,False,,,Mike Parson,R,Missouri,https://en.wikipedia.org/wiki/Missouri_Supreme_Court,2026-05-19T20:06:48.801523+00:00,282.0,54240803-52fa-4fa0-911c-e88716482d91,female,unsure,black,"prosecutor, public defender/other indigent defense, judicial","appointed, retention elected","june 8, 2021","december 31, 2034","november 7, 2034",High
Missouri,Supreme Court of Missouri,Kelly C. Broniec,1971,"September 25, 2023",2036,2041,False,,,Mike Parson,R,Missouri,https://en.wikipedia.org/wiki/Missouri_Supreme_Court,2026-05-19T20:06:48.801523+00:00,186.0,fd0071de-63ba-4080-bcfd-cb8edbc1cc7e,female,republican,white,"prosecutor, misc. private practice, judicial","appointed, retention elected","september 25, 2023","november 4, 2024","november 5, 2024",High
Missouri,Supreme Court of Missouri,Ginger Gooch,1975,"November 1, 2023",2036,2045,False,,,Mike Parson,R,Missouri,https://en.wikipedia.org/wiki/Missouri_Supreme_Court,2026-05-19T20:06:48.801523+00:00,115.0,707b1595-27d3-4d73-9014-ac2554c25a12,female,republican,white,"misc. private practice, judicial","appointed, retention elected","november 1, 2023","november 4, 2024","november 5, 2024",High
Montana,Montana Supreme Court,Cory Swanson,"November 25, 1976","January 6, 2025",2032,,True,,,,,Montana,https://en.wikipedia.org/wiki/Montana_Supreme_Court,2026-05-19T20:06:49.018636+00:00,59.0,a0cb2227-7910-4fb4-a6ac-7bd08f4a26de,male,unsure,white,"prosecutor, misc. private practice","elected, retention elected","january 6, 2025",,,High
Montana,Montana Supreme Court,James A. Rice,"November 15, 1957","March 11, 2001",2030,,False,,,Judy Martz,R,Montana,https://en.wikipedia.org/wiki/Montana_Supreme_Court,2026-05-19T20:06:49.018636+00:00,128.0,c6fbc66b-9c88-457b-94ca-2932ee5b70d5,male,republican,white,"public defender/other indigent defense, misc. private practice, legislative experience","appointed, retention elected, elected, nonpartisan",2001,"december 31, 2030","november 5, 2030",High
Montana,Montana Supreme Court,Beth Baker,"November 29, 1961","January 3, 2011",2026,,False,,,,,Montana,https://en.wikipedia.org/wiki/Montana_Supreme_Court,2026-05-19T20:06:49.018636+00:00,23.0,7dc8692b-ff0b-4a53-963b-9bddb250c6a8,female,democrat,white,"prosecutor, defend criminal legal system, government civil (non civil rights), misc. private practice, judicial","elected, retention elected, nonpartisan","january 3, 2011","december 31, 2026","november 3, 2026",High
Montana,Montana Supreme Court,Laurie McKinnon,"January 4, 1960","January 7, 2013",2028,,False,,,,,Baltimore,https://en.wikipedia.org/wiki/Montana_Supreme_Court,2026-05-19T20:06:49.018636+00:00,199.0,8d36045c-a5bd-4770-ab16-73bd584b8ca1,female,unsure,white,"prosecutor, plaintiff-side civil private practice, misc. private practice, judicial","elected, retention elected, nonpartisan",2013,"december 31, 2028","november 7, 2028",High
Montana,Montana Supreme Court,James Jeremiah Shea,"April 13, 1966","June 2, 2014",2028,,False,,,Steve Bullock,D,Montana,https://en.wikipedia.org/wiki/Montana_Supreme_Court,2026-05-19T20:06:49.018636+00:00,131.0,4ea47f54-2c78-4839-9184-7c76e634087d,male,democrat,white,"public defender/other indigent defense, plaintiff-side civil private practice, misc. private practice, judicial","appointed, elected, retention elected, nonpartisan",2014,"december 31, 2028","november 7, 2028",High
Montana,Montana Supreme Court,Ingrid Gustafson,"December 11, 1961","January 1, 2018",2030,,False,,,Steve Bullock,D,Montana,https://en.wikipedia.org/wiki/Montana_Supreme_Court,2026-05-19T20:06:49.018636+00:00,126.0,68755647-cc5e-419f-8458-a363ceba5a35,female,unsure,white,"public defender/other indigent defense, plaintiff-side civil private practice, misc. private practice, judicial, other exec branch experience","appointed, elected, retention elected, nonpartisan","january 1, 2018","december 31, 2030","november 5, 2030",High
Montana,Montana Supreme Court,Katherine M. Bidegaray,"April 27, 1960","January 2, 2025",2032,,False,,,,,Montana,https://en.wikipedia.org/wiki/Montana_Supreme_Court,2026-05-19T20:06:49.018636+00:00,183.0,6962f098-2042-4594-bf37-4c7c98de86f2,female,unsure,white,"government civil (non civil rights), misc. private practice, judicial","elected, retention elected","january 6, 2025",,,High
Nebraska,Nebraska Supreme Court,Jeffrey J. Funke,"April 15, 1969","June 27, 2016",2026,,False,,,Jim Pillen,R,Nebraska,https://en.wikipedia.org/wiki/Nebraska_Supreme_Court,2026-05-19T20:06:49.257185+00:00,141.0,3e446032-11d3-4e1f-bdbf-7b5a8e9e4a50,male,republican,white,"prosecutor, public defender/other indigent defense, misc. private practice, judicial","appointed, retention elected","august 2, 2016","january 7, 2027","november 3, 2026",High
Nebraska,Nebraska Supreme Court,William B. Cassel,"September 20, 1955","April 26, 2012",2028,,False,,,Dave Heineman,R,Nebraska,https://en.wikipedia.org/wiki/Nebraska_Supreme_Court,2026-05-19T20:06:49.257185+00:00,336.0,0e130919-c331-4661-9cf5-49fba9a4505b,male,republican,white,"misc. private practice, judicial","appointed, retention elected","may 9, 2012","january 5, 2029","november 7, 2028",High
Nebraska,Nebraska Supreme Court,Stephanie F. Stacy,"April 23, 1962","September 28, 2015",2030,,False,,,Pete Ricketts,R,Nebraska,https://en.wikipedia.org/wiki/Nebraska_Supreme_Court,2026-05-19T20:06:49.257185+00:00,307.0,4980f387-283d-4fcb-a119-4c5f533c2c47,female,republican,white,"misc. private practice, judicial","appointed, retention elected","september 28, 2015","gov. pete ricketts (r) appointed stacy on august 14, 2015, following the retirement of justice kenneth stephan.[1] she was retained by voters in 2018.","november 5, 2024",High
Nebraska,Nebraska Supreme Court,Jonathan Papik,"January 7, 1982","May 7, 2018",2028,,False,,,Pete Ricketts,R,Harvard,https://en.wikipedia.org/wiki/Nebraska_Supreme_Court,2026-05-19T20:06:49.257185+00:00,167.0,ed028d13-1360-410c-8e37-9e69580edd79,male,republican,white,misc. private practice,"appointed, retention elected",2018,"january 5, 2029","november 8, 2022",High
Nebraska,Nebraska Supreme Court,John Freudenberg,"November 12, 1969","July 6, 2018",2028,,False,,,Pete Ricketts,R,Nebraska,https://en.wikipedia.org/wiki/Nebraska_Supreme_Court,2026-05-19T20:06:49.257185+00:00,162.0,84c21ee0-e885-4685-b32e-a0bf98dfb98a,male,republican,white,"prosecutor, plaintiff-side civil private practice, misc. private practice, judicial","appointed, retention elected","july 6, 2018","january 5, 2029","november 7, 2028",High
Nebraska,Nebraska Supreme Court,Jason Bergevin,1974,"January 2, 2025",2028,,False,,,Jim Pillen,R,WNEU,https://en.wikipedia.org/wiki/Nebraska_Supreme_Court,2026-05-19T20:06:49.257185+00:00,138.0,95de1c41-e61d-42a4-be76-8118b9b80302,male,republican,white,"prosecutor, public defender/other indigent defense, judicial","appointed, retention elected","january 2, 2025",2028,2028,High
Nebraska,Nebraska Supreme Court,Derek Vaughn,,"November 10, 2025",2030,,False,,,Jim Pillen,R,Nebraska,https://en.wikipedia.org/wiki/Nebraska_Supreme_Court,2026-05-19T20:06:49.257185+00:00,87.0,f0f6bc5c-5b00-4910-9e56-7d7ddbce199f,male,unsure,black,"prosecutor, government civil (non civil rights), judicial",appointed,"november 10, 2025","december 31, 2030","november 5, 2030",High
Nevada,Supreme Court of Nevada,Douglas W. Herndon,"May 29, 1964","January 4, 2021",2026,,True,2025–present,,,,W&L,https://en.wikipedia.org/wiki/Nevada_Supreme_Court,2026-05-19T20:06:49.474498+00:00,91.0,e45433dc-f0b5-4716-8ba5-a79dc4788eeb,male,republican,white,"prosecutor, judicial","elected, nonpartisan","january 4, 2021","january 3, 2027","november 3, 2026",High
Nevada,Supreme Court of Nevada,Ron Parraguirre,"July 8, 1959","January 3, 2005",2028,,False,2022–20232016–20172010–2011,,,,USD,https://en.wikipedia.org/wiki/Nevada_Supreme_Court,2026-05-19T20:06:49.474498+00:00,285.0,66b25470-9f15-4f29-b600-1124d449d1ed,male,republican,white,"corporate, misc. private practice, judicial, legislative experience","elected, nonpartisan","january 3, 2005","december 31, 2028","november 7, 2028",High
Nevada,Supreme Court of Nevada,Kristina Pickering,"October 7, 1952","January 5, 2009",2026,,False,2020–20212013,,,,UC Davis,https://en.wikipedia.org/wiki/Nevada_Supreme_Court,2026-05-19T20:06:49.474498+00:00,195.0,c50c1a41-351a-44cf-8aa2-0d2ff7234829,male,republican,white,"corporate, misc. private practice","elected, nonpartisan",2009,"january 3, 2027","november 3, 2026",High
Nevada,Supreme Court of Nevada,Lidia S. Stiglich,"November 12, 1969","December 5, 2016",2030,,False,2023–2024,,Brian Sandoval,R,UC Hastings,https://en.wikipedia.org/wiki/Nevada_Supreme_Court,2026-05-19T20:06:49.474498+00:00,204.0,e3d608b2-0c9d-44d8-bc77-754da0c2e6db,female,unsure,white,"public defender/other indigent defense, defend criminal legal system, misc. private practice, judicial, other exec branch experience","appointed, elected, nonpartisan","december 5, 2016","january 7, 2025","november 5, 2024",High
Nevada,Supreme Court of Nevada,Elissa F. Cadish,"August 8, 1964","January 7, 2019",2030,,False,2024–2025,,,,UVA,https://en.wikipedia.org/wiki/Nevada_Supreme_Court,2026-05-19T20:06:49.474498+00:00,96.0,2cb01c87-ddbe-4857-9b84-f1ed95095f66,female,democrat,white,"government civil (non civil rights), misc. private practice, judicial, legislative experience, other exec branch experience","elected, nonpartisan",2019,"january 6, 2025","november 5, 2024",High
Nevada,Supreme Court of Nevada,Patricia Lee,"August 19, 1975","November 21, 2022",2030,,False,,,Steve Sisolak,D,GWU,https://en.wikipedia.org/wiki/Nevada_Supreme_Court,2026-05-19T20:06:49.474498+00:00,251.0,851d1cd6-9aa4-4ab4-b16e-a4b1f473cb0c,female,unsure,black,", asian american","corporate, misc. private practice",appointed,"november 21, 2022","january 6, 2024",High
Nevada,Supreme Court of Nevada,Linda M. Bell,"December 23, 1967","January 2, 2023",2028,,False,,,,,USD,https://en.wikipedia.org/wiki/Nevada_Supreme_Court,2026-05-19T20:06:49.474498+00:00,205.0,b2a2dfc3-f909-4fa9-a9db-8ad731eb076a,female,unsure,white,"public defender/other indigent defense, misc. private practice, judicial","elected, nonpartisan","january 2, 2023","december 31, 2028","november 7, 2028",High
New Hampshire,New Hampshire Supreme Court,Gordon J. MacDonald,"November 27, 1961","March 4, 2021",,"November 27, 2031",True,,,Chris Sununu,R,Cornell,https://en.wikipedia.org/wiki/New_Hampshire_Supreme_Court,2026-05-19T20:06:49.711255+00:00,117.0,eebabd77-67db-47e7-9351-b01d00cc5df5,male,republican,white,"prosecutor, corporate, government civil (non civil rights)","appointed, exec council confirmation","march 4, 2021","november 27, 2031 (age of retirement)",no election - governor appointment until retirement age,High
New Hampshire,New Hampshire Supreme Court,Patrick E. Donovan,"May 8, 1964","May 8, 2018",,"May 8, 2034",False,,,Chris Sununu,R,Boston College,https://en.wikipedia.org/wiki/New_Hampshire_Supreme_Court,2026-05-19T20:06:49.711255+00:00,252.0,aadeaa05-a915-426a-94f7-d77fa1cde7b2,male,republican,white,"prosecutor, corporate, government civil (non civil rights), misc. private practice, legislative experience","appointed, exec council confirmation","may 8, 2018","may 8, 2034  (age of retirement)",no election - mandatory retirement at age 70 before renomination/confirmation,High
New Hampshire,New Hampshire Supreme Court,Melissa Beth Countway,1970 or 1971,"January 2, 2024",,2040/2041,False,,,Chris Sununu,R,UNC,https://en.wikipedia.org/wiki/New_Hampshire_Supreme_Court,2026-05-19T20:06:49.711255+00:00,230.0,6b756f72-b01a-45dd-8ebb-f6099243ea03,female,unsure,white,"prosecutor, government civil (non civil rights), plaintiff-side civil private practice, misc. private practice, judicial","appointed, exec council confirmation","january 2, 2024",c 2041 (age of retirement),no election - governor appointed,High
