state,court,name,birth_date,start_date,end_date,mandatory_retirement,chief_justice,chief_term,ticket_party,appointer_name,appointer_party,law_school,source_url,scraped_at
Oklahoma,Oklahoma Supreme Court,Doug Combs,"October 17, 1951","November 5, 2010",2028,,False,2017–2018,,Brad Henry,D,Oklahoma City,https://en.wikipedia.org/wiki/Oklahoma_Supreme_Court,2026-05-19T20:06:51.345556+00:00
Oklahoma,Oklahoma Supreme Court,Noma Gurich,"September 26, 1952","January 7, 2011",2030,,False,2019–2020,,Brad Henry,D,Oklahoma,https://en.wikipedia.org/wiki/Oklahoma_Supreme_Court,2026-05-19T20:06:51.345556+00:00
Oklahoma,Oklahoma Supreme Court,Richard Darby,"January 1, 1958","April 5, 2018",2026,,False,2021–2023,,Mary Fallin,R,Oklahoma,https://en.wikipedia.org/wiki/Oklahoma_Supreme_Court,2026-05-19T20:06:51.345556+00:00
Oklahoma,Oklahoma Supreme Court,M. John Kane IV,"April 8, 1962","September 17, 2019",2026,,False,2023–2025,,Kevin Stitt,R,Oklahoma,https://en.wikipedia.org/wiki/Oklahoma_Supreme_Court,2026-05-19T20:06:51.345556+00:00
Oklahoma,Oklahoma Supreme Court,Dana Kuehn,"January 1, 1971","July 26, 2021",2026,,False,,,Kevin Stitt,R,Tulsa,https://en.wikipedia.org/wiki/Oklahoma_Supreme_Court,2026-05-19T20:06:51.345556+00:00
Oklahoma,Oklahoma Supreme Court,Travis Jett,"November 1, 1984","April 14, 2025",2026 (special),,False,,,Kevin Stitt,R,Georgetown,https://en.wikipedia.org/wiki/Oklahoma_Supreme_Court,2026-05-19T20:06:51.345556+00:00
Oklahoma,Oklahoma Court of Criminal Appeals,Gary Lumpkin,1946,"January 1, 1989",2026,,False,,,Henry Bellmon,R,Oklahoma,https://en.wikipedia.org/wiki/Oklahoma_Court_of_Criminal_Appeals,2026-05-19T20:06:51.568403+00:00
Oklahoma,Oklahoma Court of Criminal Appeals,David Lewis,1958,"August 4, 2005",2030,,False,,,Brad Henry,D,Oklahoma,https://en.wikipedia.org/wiki/Oklahoma_Court_of_Criminal_Appeals,2026-05-19T20:06:51.568403+00:00
Oklahoma,Oklahoma Court of Criminal Appeals,Robert Hudson,1958,"March 11, 2015",2026,,False,,,Mary Fallin,R,Oklahoma,https://en.wikipedia.org/wiki/Oklahoma_Court_of_Criminal_Appeals,2026-05-19T20:06:51.568403+00:00
Oklahoma,Oklahoma Court of Criminal Appeals,Scott Rowland,1964,"November 1, 2017",2030,,False,,,Mary Fallin,R,Oklahoma City,https://en.wikipedia.org/wiki/Oklahoma_Court_of_Criminal_Appeals,2026-05-19T20:06:51.568403+00:00
Oklahoma,Oklahoma Court of Criminal Appeals,William Musseman,1972,"March 4, 2022",2030,,False,,,Kevin Stitt,R,Oklahoma,https://en.wikipedia.org/wiki/Oklahoma_Court_of_Criminal_Appeals,2026-05-19T20:06:51.568403+00:00
Oregon,Oregon Supreme Court,Meagan Flynn,"July 28, 1967","April 1, 2017","January 6, 2031",2042,True,2023–present,,Kate Brown,D,Gonzaga,https://en.wikipedia.org/wiki/Oregon_Supreme_Court,2026-05-19T20:06:51.787167+00:00
Oregon,Oregon Supreme Court,Rebecca Duncan,1971,"July 1, 2017","January 6, 2031",2046,False,,,Kate Brown,D,Michigan,https://en.wikipedia.org/wiki/Oregon_Supreme_Court,2026-05-19T20:06:51.787167+00:00
Oregon,Oregon Supreme Court,Christopher L. Garrett,"December 26, 1973","January 1, 2019","January 4, 2027",2048,False,,,Kate Brown,D,Chicago,https://en.wikipedia.org/wiki/Oregon_Supreme_Court,2026-05-19T20:06:51.787167+00:00
Oregon,Oregon Supreme Court,Roger DeHoog,"May 16, 1965","January 19, 2022","January 1, 2029",2040,False,,,Kate Brown,D,Oregon,https://en.wikipedia.org/wiki/Oregon_Supreme_Court,2026-05-19T20:06:51.787167+00:00
Oregon,Oregon Supreme Court,Stephen Bushong,"October 11, 1958","January 1, 2023","January 6, 2031",2033,False,,,Kate Brown,D,Michigan,https://en.wikipedia.org/wiki/Oregon_Supreme_Court,2026-05-19T20:06:51.787167+00:00
Oregon,Oregon Supreme Court,Bronson James,1972,"January 1, 2023","January 6, 2031",2047,False,,,Kate Brown,D,Lewis and Clark,https://en.wikipedia.org/wiki/Oregon_Supreme_Court,2026-05-19T20:06:51.787167+00:00
Oregon,Oregon Supreme Court,Aruna Masih,"July 9, 1971","September 1, 2023","January 6, 2031",2046,False,,,Tina Kotek,D,Creighton,https://en.wikipedia.org/wiki/Oregon_Supreme_Court,2026-05-19T20:06:51.787167+00:00
Pennsylvania,Supreme Court of Pennsylvania,Debra Todd,"October 15, 1957","January 7, 2008",2027,2032,True,,Democratic,,,Pittsburgh,https://en.wikipedia.org/wiki/Pennsylvania_Supreme_Court,2026-05-19T20:06:52.036542+00:00
Pennsylvania,Supreme Court of Pennsylvania,Christine Donohue,"December 24, 1952","January 4, 2016",2035,2027,False,,Democratic,,,Duquesne,https://en.wikipedia.org/wiki/Pennsylvania_Supreme_Court,2026-05-19T20:06:52.036542+00:00
Pennsylvania,Supreme Court of Pennsylvania,Kevin Dougherty,"May 19, 1962","January 4, 2016",2035,2037,False,,Democratic,,,Antioch,https://en.wikipedia.org/wiki/Pennsylvania_Supreme_Court,2026-05-19T20:06:52.036542+00:00
Pennsylvania,Supreme Court of Pennsylvania,David Wecht,"May 20, 1962","January 4, 2016",2035,2037,False,,Independent,,,Yale,https://en.wikipedia.org/wiki/Pennsylvania_Supreme_Court,2026-05-19T20:06:52.036542+00:00
Pennsylvania,Supreme Court of Pennsylvania,Sallie Updyke Mundy,"June 29, 1962","July 21, 2016",2027,2037,False,,Republican,Tom Wolf,D,Pittsburgh,https://en.wikipedia.org/wiki/Pennsylvania_Supreme_Court,2026-05-19T20:06:52.036542+00:00
Pennsylvania,Supreme Court of Pennsylvania,Kevin Brobson,"November 26, 1970","January 3, 2022",2031,2045,False,,Republican,,,Widener (PA),https://en.wikipedia.org/wiki/Pennsylvania_Supreme_Court,2026-05-19T20:06:52.036542+00:00
Pennsylvania,Supreme Court of Pennsylvania,Daniel McCaffery,"July 20, 1964","January 1, 2024",2033,2039,False,,Democratic,,,Temple,https://en.wikipedia.org/wiki/Pennsylvania_Supreme_Court,2026-05-19T20:06:52.036542+00:00
Rhode Island,Rhode Island Supreme Court,Paul Suttell,"January 10, 1949","July 9, 2003",,,True,,,Donald Carcieri,R,Suffolk,https://en.wikipedia.org/wiki/Rhode_Island_Supreme_Court,2026-05-19T20:06:52.296177+00:00
Rhode Island,Rhode Island Supreme Court,William P. Robinson III,"January 30, 1940","September 7, 2004",,,False,,,Donald Carcieri,R,BC,https://en.wikipedia.org/wiki/Rhode_Island_Supreme_Court,2026-05-19T20:06:52.296177+00:00
Rhode Island,Rhode Island Supreme Court,Erin Lynch Prata,"May 17, 1975","January 4, 2021",,,False,,,Gina Raimondo,D,CUA,https://en.wikipedia.org/wiki/Rhode_Island_Supreme_Court,2026-05-19T20:06:52.296177+00:00
Rhode Island,Rhode Island Supreme Court,Melissa A. Long,1970 or 1971,"January 11, 2021",,,False,,,Gina Raimondo,D,GMU,https://en.wikipedia.org/wiki/Rhode_Island_Supreme_Court,2026-05-19T20:06:52.296177+00:00
South Carolina,South Carolina Supreme Court,John W. Kittredge,"September 28, 1956","August 1, 2008",2028,2028,False,,,,,South Carolina,https://en.wikipedia.org/wiki/South_Carolina_Supreme_Court,2026-05-19T20:06:52.528468+00:00
South Carolina,South Carolina Supreme Court,John Few,"April 9, 1963","January 1, 2016",2026,2035,False,,,,,South Carolina,https://en.wikipedia.org/wiki/South_Carolina_Supreme_Court,2026-05-19T20:06:52.528468+00:00
South Carolina,South Carolina Supreme Court,George C. James,"June 2, 1960","February 7, 2017",2030,2032,False,,,,,South Carolina,https://en.wikipedia.org/wiki/South_Carolina_Supreme_Court,2026-05-19T20:06:52.528468+00:00
South Carolina,South Carolina Supreme Court,D. Garrison Hill,"July 14, 1964","February 9, 2023",2030,2036,False,,,,,South Carolina,https://en.wikipedia.org/wiki/South_Carolina_Supreme_Court,2026-05-19T20:06:52.528468+00:00
South Carolina,South Carolina Supreme Court,Letitia H. Verdin,1970,"August 1, 2024",2034,2044,False,,,,,South Carolina,https://en.wikipedia.org/wiki/South_Carolina_Supreme_Court,2026-05-19T20:06:52.528468+00:00
South Dakota,South Dakota Supreme Court,Steven R. Jensen,"March 18, 1963","November 3, 2017",2028,,True,2021–present,,Dennis Daugaard,R,South Dakota,https://en.wikipedia.org/wiki/South_Dakota_Supreme_Court,2026-05-19T20:06:52.764871+00:00
South Dakota,South Dakota Supreme Court,Mark Salter,"September 26, 1968","July 9, 2018",2030,,False,,,Dennis Daugaard,R,South Dakota,https://en.wikipedia.org/wiki/South_Dakota_Supreme_Court,2026-05-19T20:06:52.764871+00:00
South Dakota,South Dakota Supreme Court,Patricia DeVaney,"October 30, 1968","April 4, 2019",2030,,False,,,Kristi Noem,R,Virginia,https://en.wikipedia.org/wiki/South_Dakota_Supreme_Court,2026-05-19T20:06:52.764871+00:00
South Dakota,South Dakota Supreme Court,Scott P. Myren,"September 22, 1964","January 5, 2021",2032,,False,,,Kristi Noem,R,Rutgers-Camden,https://en.wikipedia.org/wiki/South_Dakota_Supreme_Court,2026-05-19T20:06:52.764871+00:00
South Dakota,South Dakota Supreme Court,Robert Gusinsky,,"December 8, 2025",2028,,False,,,Larry Rhoden,R,South Dakota,https://en.wikipedia.org/wiki/South_Dakota_Supreme_Court,2026-05-19T20:06:52.764871+00:00
Tennessee,Tennessee Supreme Court,Jeffrey S. Bivins,"August 31, 1960","July 16, 2014",2030,,True,2016–2021;2025–present,,Bill Haslam,R,Vanderbilt,https://en.wikipedia.org/wiki/Tennessee_Supreme_Court,2026-05-19T20:06:52.996674+00:00
Tennessee,Tennessee Supreme Court,Holly M. Kirby,"July 9, 1957","September 1, 2014",2030,,False,2023–2025,,Bill Haslam,R,Memphis,https://en.wikipedia.org/wiki/Tennessee_Supreme_Court,2026-05-19T20:06:52.996674+00:00
Tennessee,Tennessee Supreme Court,Sarah K. Campbell,1982,"February 10, 2022",2030,,False,,,Bill Lee,R,Duke,https://en.wikipedia.org/wiki/Tennessee_Supreme_Court,2026-05-19T20:06:52.996674+00:00
Tennessee,Tennessee Supreme Court,Dwight E. Tarwater,"April 28, 1955","September 1, 2023",2030,,False,,,Bill Lee,R,Tennessee,https://en.wikipedia.org/wiki/Tennessee_Supreme_Court,2026-05-19T20:06:52.996674+00:00
Tennessee,Tennessee Supreme Court,Mary L. Wagner,1984,"September 1, 2024",2026,,False,,,Bill Lee,R,Memphis,https://en.wikipedia.org/wiki/Tennessee_Supreme_Court,2026-05-19T20:06:52.996674+00:00
Texas,Supreme Court of Texas,Jimmy Blacklock,"August 28, 1980","January 2, 2018",2026,2056,True,,Republican,Greg Abbott,R,Yale,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,Debra Lehrmann,"November 16, 1956","June 21, 2010",2028,2032,False,,Republican,Rick Perry,R,Texas,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,John P. Devine,"October 3, 1958","January 1, 2013",2030,2034,False,,Republican,,,South Texas,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,J. Brett Busby,"April 12, 1973","February 21, 2019",2026,2048,False,,Republican,Greg Abbott,R,Columbia,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,Jane Bland,"June 1, 1965","September 4, 2019",2030,2040,False,,Republican,Greg Abbott,R,Texas,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,Rebeca Huddle,"July 7, 1973","October 30, 2020",2028,2048,False,,Republican,Greg Abbott,R,Texas,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,Evan Young,"September 14, 1976","November 10, 2021",2028,2052,False,,Republican,Greg Abbott,R,Yale,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,James P. Sullivan,"May 4, 1981","January 7, 2025",2026,2058,False,,Republican,Greg Abbott,R,Harvard,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Supreme Court of Texas,Kyle D. Hawkins,"May 6, 1980","October 24, 2025",2026,2056,False,,Republican,Greg Abbott,R,Minnesota,https://en.wikipedia.org/wiki/Supreme_Court_of_Texas,2026-05-19T20:06:53.216940+00:00
Texas,Texas Court of Criminal Appeals,David J. Schenk,"September 6, 1967","January 1, 2025",2030,2042,False,,Republican,,,Baylor,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,Bert Richardson,1956,"January 1, 2015",2026,2032,False,,Republican,,,St. Mary's,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,Kevin Yeary,"September 8, 1966","January 1, 2015",2026,2042,False,,Republican,,,St. Mary's,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,David Newell,"June 9, 1971","January 1, 2015",2026,2048,False,,Republican,,,Texas,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,Mary Lou Keel,"January 5, 1961","January 1, 2017",2028,2038,False,,Republican,,,Houston,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,Scott Walker,"July 10, 1953","January 1, 2017",2028,2028,False,,Republican,,,Baylor,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,Jesse McClure,1972,"January 1, 2021",2028,2050,False,,Republican,Greg Abbott,R,Texas,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,Lee Finley,"July 19, 1970","January 1, 2025",2030,2046,False,,Republican,,,Texas,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Texas,Texas Court of Criminal Appeals,Gina G. Parker,"November 30, 1961","January 1, 2025",2030,2040,False,,Republican,,,Baylor,https://en.wikipedia.org/wiki/Texas_Court_of_Criminal_Appeals,2026-05-19T20:06:53.438449+00:00
Utah,Utah Supreme Court,Matthew B. Durrant,"March 27, 1957","February 8, 2000","January 1, 2035",,True,,,Mike Leavitt,R,Harvard,https://en.wikipedia.org/wiki/Utah_Supreme_Court,2026-05-19T20:06:53.670829+00:00
Utah,Utah Supreme Court,Paige Petersen,"February 17, 1972","January 19, 2018","January 3, 2033",,False,,,Gary Herbert,R,Yale,https://en.wikipedia.org/wiki/Utah_Supreme_Court,2026-05-19T20:06:53.670829+00:00
Utah,Utah Supreme Court,Jill Pohlman,"April 8, 1973","August 17, 2022","January 4, 2027",,False,,,Spencer Cox,R,Utah,https://en.wikipedia.org/wiki/Utah_Supreme_Court,2026-05-19T20:06:53.670829+00:00
Utah,Utah Supreme Court,John Nielsen,,"December 1, 2025","January 6, 2031",,False,,,Spencer Cox,R,BYU,https://en.wikipedia.org/wiki/Utah_Supreme_Court,2026-05-19T20:06:53.670829+00:00
Vermont,Vermont Supreme Court,Paul Reiber,"June 20, 1947",October 2003,2029,,True,,,Jim Douglas,R,Suffolk,https://en.wikipedia.org/wiki/Vermont_Supreme_Court,2026-05-19T20:06:53.905657+00:00
Vermont,Vermont Supreme Court,Harold Eaton Jr.,"August 25, 1955","October 27, 2014",2029,,False,,,Peter Shumlin,D,Vermont,https://en.wikipedia.org/wiki/Vermont_Supreme_Court,2026-05-19T20:06:53.905657+00:00
Vermont,Vermont Supreme Court,Nancy Waples,"October 7, 1960","April 15, 2022",2029,,False,,,Phil Scott,R,St. John's,https://en.wikipedia.org/wiki/Vermont_Supreme_Court,2026-05-19T20:06:53.905657+00:00
Vermont,Vermont Supreme Court,Christina Nolan,"September 26, 1979","February 3, 2026",2029,,False,,,Phil Scott,R,Boston College,https://en.wikipedia.org/wiki/Vermont_Supreme_Court,2026-05-19T20:06:53.905657+00:00
Vermont,Vermont Supreme Court,Michael P. Drescher,1965,"February 4, 2026",2029,,False,,,Phil Scott,R,Northwestern,https://en.wikipedia.org/wiki/Vermont_Supreme_Court,2026-05-19T20:06:53.905657+00:00
Virginia,Supreme Court of Virginia,Cleo Powell,"January 12, 1957","August 1, 2011","July 31, 2035","January 28, 2031",True,,,,,Virginia,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Virginia,Supreme Court of Virginia,Cleo Powell,"January 12, 1957","August 1, 2011","July 31, 2035","January 28, 2031",True,,,,,Virginia,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Virginia,Supreme Court of Virginia,D. Arthur Kelsey,"October 9, 1961","February 1, 2015","January 31, 2027","January 30, 2035",False,,,,,William and Mary,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Virginia,Supreme Court of Virginia,Stephen R. McCullough,"February 15, 1972","March 3, 2016","March 2, 2028","January 30, 2046",False,,,,,Richmond,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Virginia,Supreme Court of Virginia,Teresa M. Chafin,"October 4, 1955","September 1, 2019","August 31, 2031","January 30, 2029",False,,,,,Richmond,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Virginia,Supreme Court of Virginia,Wesley G. Russell Jr.,1970,"July 1, 2022","June 30, 2034","February 2, 2044",False,,,,,George Mason,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Virginia,Supreme Court of Virginia,Thomas P. Mann,"March 11, 1965","August 1, 2022","July 31, 2034","February 1, 2039",False,,,,,American,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Virginia,Supreme Court of Virginia,Junius P. Fulton III,1958,"January 1, 2026","December 31, 2037","February 3, 2032",False,,,,,William and Mary,https://en.wikipedia.org/wiki/Virginia_Supreme_Court,2026-05-19T20:06:54.136833+00:00
Washington,Washington Supreme Court,Debra L. Stephens,1965,"January 1, 2008",2026,2040,True,2025–present2020–2021,,Christine Gregoire,D,Gonzaga,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Charles W. Johnson,"March 16, 1951","January 14, 1991",2026,2026,False,,,,,Seattle,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Steven González,"October 1, 1963","January 1, 2012",2030,2038,False,2021–2025,,Christine Gregoire,D,UC Berkeley,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Sheryl Gordon McCloud,"October 5, 1955","January 9, 2013",2030,2030,False,,,,,USC,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Raquel Montoya-Lewis,"April 3, 1968","January 6, 2020",2026,2043,False,,,Jay Inslee,D,UW,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Helen Whitener,1964,"April 24, 2020",2028,2039,False,,,Jay Inslee,D,Seattle,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Sal Mungia,"February 19, 1959","January 13, 2025",2030,2034,False,,,,,Georgetown,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Colleen Melody,1982,"January 1, 2026",2026,2057,False,,,Bob Ferguson,D,UW,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
Washington,Washington Supreme Court,Theo Angelis,1972 or 1973,"April 4, 2026",2026,2047,False,,,Bob Ferguson,D,Yale,https://en.wikipedia.org/wiki/Washington_Supreme_Court,2026-05-19T20:06:54.359472+00:00
West Virginia,Supreme Court of Appeals of West Virginia,C. Haley Bunn,1985 or 1986,"April 27, 2022",2036,,True,2026–present,Republican,Jim Justice,R,West Virginia,https://en.wikipedia.org/wiki/Supreme_Court_of_Appeals_of_West_Virginia,2026-05-19T20:06:54.574770+00:00
West Virginia,Supreme Court of Appeals of West Virginia,William R. Wooton,"September 20, 1944","January 1, 2021",2032,,False,2025,Democratic,,,West Virginia,https://en.wikipedia.org/wiki/Supreme_Court_of_Appeals_of_West_Virginia,2026-05-19T20:06:54.574770+00:00
West Virginia,Supreme Court of Appeals of West Virginia,Charles S. Trump,"October 3, 1960","January 1, 2025",2036,,False,,Republican,,,West Virginia,https://en.wikipedia.org/wiki/Supreme_Court_of_Appeals_of_West_Virginia,2026-05-19T20:06:54.574770+00:00
West Virginia,Supreme Court of Appeals of West Virginia,Tom Ewing,1977 or 1978,"August 6, 2025",2026 (special),,False,,Republican,Patrick Morrisey,R,West Virginia,https://en.wikipedia.org/wiki/Supreme_Court_of_Appeals_of_West_Virginia,2026-05-19T20:06:54.574770+00:00
West Virginia,Supreme Court of Appeals of West Virginia,Gerald Titus,1977 or 1978,"November 21, 2025",2026 (special),,False,,Republican,Patrick Morrisey,R,Washington and Lee,https://en.wikipedia.org/wiki/Supreme_Court_of_Appeals_of_West_Virginia,2026-05-19T20:06:54.574770+00:00
Wisconsin,Wisconsin Supreme Court,Jill Karofsky,"July 15, 1966","August 1, 2020",2030,,True,2025–present,,,,Wisconsin,https://en.wikipedia.org/wiki/Wisconsin_Supreme_Court,2026-05-19T20:06:54.826116+00:00
Wisconsin,Wisconsin Supreme Court,Annette Ziegler,"March 6, 1964","August 1, 2007",2027,,False,2021–2025,,,,Marquette,https://en.wikipedia.org/wiki/Wisconsin_Supreme_Court,2026-05-19T20:06:54.826116+00:00
Wisconsin,Wisconsin Supreme Court,Rebecca Bradley,"August 2, 1971","October 12, 2015",2026,,False,,,,,Wisconsin,https://en.wikipedia.org/wiki/Wisconsin_Supreme_Court,2026-05-19T20:06:54.826116+00:00
Wisconsin,Wisconsin Supreme Court,Rebecca Dallet,"July 15, 1969","August 1, 2018",2028,,False,,,,,Case Western Reserve,https://en.wikipedia.org/wiki/Wisconsin_Supreme_Court,2026-05-19T20:06:54.826116+00:00
Wisconsin,Wisconsin Supreme Court,Brian Hagedorn,"January 21, 1978","August 1, 2019",2029,,False,,,,,Northwestern,https://en.wikipedia.org/wiki/Wisconsin_Supreme_Court,2026-05-19T20:06:54.826116+00:00
Wisconsin,Wisconsin Supreme Court,Janet Protasiewicz,"December 3, 1962","August 1, 2023",2033,,False,,,,,Marquette,https://en.wikipedia.org/wiki/Wisconsin_Supreme_Court,2026-05-19T20:06:54.826116+00:00
Wisconsin,Wisconsin Supreme Court,Susan M. Crawford,"March 1, 1965","August 1, 2025",2035,,False,,,,,Iowa,https://en.wikipedia.org/wiki/Wisconsin_Supreme_Court,2026-05-19T20:06:54.826116+00:00
Wyoming,Wyoming Supreme Court,Lynne J. Boomgaarden,1961,"February 20, 2018",2028,2031,True,,,Matt Mead,R,Wyoming,https://en.wikipedia.org/wiki/Wyoming_Supreme_Court,2026-05-19T20:06:55.097989+00:00
Wyoming,Wyoming Supreme Court,Kari Jo Gray,"September 20, 1960","October 9, 2018",2028,2030,False,,,Matt Mead,R,Wyoming,https://en.wikipedia.org/wiki/Wyoming_Supreme_Court,2026-05-19T20:06:55.097989+00:00
Wyoming,Wyoming Supreme Court,John G. Fenn,1974,"January 17, 2022",2032,2032,False,,,Mark Gordon,R,Wyoming,https://en.wikipedia.org/wiki/Wyoming_Supreme_Court,2026-05-19T20:06:55.097989+00:00
Wyoming,Wyoming Supreme Court,Robert Jarosh,"January 13, 1971","March 27, 2024",2026,2041,False,,,Mark Gordon,R,Wyoming,https://en.wikipedia.org/wiki/Wyoming_Supreme_Court,2026-05-19T20:06:55.097989+00:00
Wyoming,Wyoming Supreme Court,Bridget Hill,,"May 28, 2025",2026,,False,,,Mark Gordon,R,Wyoming,https://en.wikipedia.org/wiki/Wyoming_Supreme_Court,2026-05-19T20:06:55.097989+00:00
